,result,solving Time,deduction Time,backtracks,splits
968,SAT,2.7777,2.4591,1,10
969,SAT,3.308,2.9063,1,5
970,SAT,3.1018,2.7674,3,13
971,SAT,2.0993,1.9365,1,2
972,SAT,2.3801,2.1238,2,23
973,SAT,1.6356,1.4973,1,29
974,SAT,4.2855,3.7503,2,17
975,SAT,1.7902,1.6368,1,17
976,SAT,1.686,1.5483,1,26
977,SAT,1.8274,1.6681,1,1
978,SAT,2.5984,2.3009,1,27
979,SAT,1.6442,1.5421,1,6
980,SAT,3.7869,3.2713,1,20
981,SAT,7.1656,6.1722,2,16
982,SAT,1.7151,1.5647,2,32
983,SAT,3.1495,2.7863,3,21
984,SAT,1.588,1.4625,1,10
985,SAT,2.2802,2.0623,1,7
986,SAT,1.5641,1.4739,1,6
987,SAT,2.3288,2.1008,1,10
988,SAT,1.6832,1.5693,1,7
989,SAT,4.1106,3.5343,2,22
990,SAT,1.5203,1.4469,0,0
991,SAT,8.9096,7.6218,2,16
992,SAT,1.6373,1.4885,1,18
993,SAT,1.7264,1.6018,1,21
994,SAT,2.6798,2.3833,2,19
995,SAT,1.6055,1.51,1,12
996,SAT,1.7336,1.6035,1,18
997,SAT,1.7455,1.6011,1,21
998,SAT,1.5872,1.502,1,10
999,SAT,2.6801,2.3985,1,4
1000,SAT,2.4695,2.1812,1,14
1001,SAT,4.8083,4.1636,1,13
1002,SAT,2.6417,2.3849,1,1
1003,SAT,1.6436,1.5248,1,11
1004,SAT,1.627,1.5168,2,20
1005,SAT,1.7219,1.5876,1,10
1006,SAT,1.8969,1.7478,1,9
1007,SAT,1.5426,1.4469,0,0
1008,SAT,1.6349,1.5305,1,3
1009,SAT,1.6431,1.5328,1,12
1010,SAT,3.4538,3.0234,2,17
